date_id,date,year,month,month_name,quarter,day,weekday,weekday_name,is_weekend
962,2020-08-19,2020,8,August,3,19,3,Wednesday,False
963,2020-08-20,2020,8,August,3,20,4,Thursday,False
964,2020-08-21,2020,8,August,3,21,5,Friday,False
965,2020-08-22,2020,8,August,3,22,6,Saturday,True
966,2020-08-23,2020,8,August,3,23,7,Sunday,True
967,2020-08-24,2020,8,August,3,24,1,Monday,False
968,2020-08-25,2020,8,August,3,25,2,Tuesday,False
969,2020-08-26,2020,8,August,3,26,3,Wednesday,False
970,2020-08-27,2020,8,August,3,27,4,Thursday,False
971,2020-08-28,2020,8,August,3,28,5,Friday,False
972,2020-08-29,2020,8,August,3,29,6,Saturday,True
973,2020-08-30,2020,8,August,3,30,7,Sunday,True
974,2020-08-31,2020,8,August,3,31,1,Monday,False
975,2020-09-01,2020,9,September,3,1,2,Tuesday,False
976,2020-09-02,2020,9,September,3,2,3,Wednesday,False
977,2020-09-03,2020,9,September,3,3,4,Thursday,False
978,2020-09-04,2020,9,September,3,4,5,Friday,False
979,2020-09-05,2020,9,September,3,5,6,Saturday,True
980,2020-09-06,2020,9,September,3,6,7,Sunday,True
981,2020-09-07,2020,9,September,3,7,1,Monday,False
982,2020-09-08,2020,9,September,3,8,2,Tuesday,False
983,2020-09-09,2020,9,September,3,9,3,Wednesday,False
984,2020-09-10,2020,9,September,3,10,4,Thursday,False
985,2020-09-11,2020,9,September,3,11,5,Friday,False
986,2020-09-12,2020,9,September,3,12,6,Saturday,True
987,2020-09-13,2020,9,September,3,13,7,Sunday,True
988,2020-09-14,2020,9,September,3,14,1,Monday,False
989,2020-09-15,2020,9,September,3,15,2,Tuesday,False
990,2020-09-16,2020,9,September,3,16,3,Wednesday,False
991,2020-09-17,2020,9,September,3,17,4,Thursday,False
992,2020-09-18,2020,9,September,3,18,5,Friday,False
993,2020-09-19,2020,9,September,3,19,6,Saturday,True
994,2020-09-20,2020,9,September,3,20,7,Sunday,True
995,2020-09-21,2020,9,September,3,21,1,Monday,False
996,2020-09-22,2020,9,September,3,22,2,Tuesday,False
997,2020-09-23,2020,9,September,3,23,3,Wednesday,False
998,2020-09-24,2020,9,September,3,24,4,Thursday,False
999,2020-09-25,2020,9,September,3,25,5,Friday,False
1000,2020-09-26,2020,9,September,3,26,6,Saturday,True
1001,2020-09-27,2020,9,September,3,27,7,Sunday,True
1002,2020-09-28,2020,9,September,3,28,1,Monday,False
1003,2020-09-29,2020,9,September,3,29,2,Tuesday,False
1004,2020-09-30,2020,9,September,3,30,3,Wednesday,False
1005,2020-10-01,2020,10,October,4,1,4,Thursday,False
1006,2020-10-02,2020,10,October,4,2,5,Friday,False
1007,2020-10-03,2020,10,October,4,3,6,Saturday,True
1008,2020-10-04,2020,10,October,4,4,7,Sunday,True
1009,2020-10-05,2020,10,October,4,5,1,Monday,False
1010,2020-10-06,2020,10,October,4,6,2,Tuesday,False
1011,2020-10-07,2020,10,October,4,7,3,Wednesday,False
1012,2020-10-08,2020,10,October,4,8,4,Thursday,False
1013,2020-10-09,2020,10,October,4,9,5,Friday,False
1014,2020-10-10,2020,10,October,4,10,6,Saturday,True
1015,2020-10-11,2020,10,October,4,11,7,Sunday,True
1016,2020-10-12,2020,10,October,4,12,1,Monday,False
1017,2020-10-13,2020,10,October,4,13,2,Tuesday,False
1018,2020-10-14,2020,10,October,4,14,3,Wednesday,False
1019,2020-10-15,2020,10,October,4,15,4,Thursday,False
1020,2020-10-16,2020,10,October,4,16,5,Friday,False
1021,2020-10-17,2020,10,October,4,17,6,Saturday,True
1022,2020-10-18,2020,10,October,4,18,7,Sunday,True
1023,2020-10-19,2020,10,October,4,19,1,Monday,False
1024,2020-10-20,2020,10,October,4,20,2,Tuesday,False
1025,2020-10-21,2020,10,October,4,21,3,Wednesday,False
1026,2020-10-22,2020,10,October,4,22,4,Thursday,False
1027,2020-10-23,2020,10,October,4,23,5,Friday,False
1028,2020-10-24,2020,10,October,4,24,6,Saturday,True
1029,2020-10-25,2020,10,October,4,25,7,Sunday,True
1030,2020-10-26,2020,10,October,4,26,1,Monday,False
1031,2020-10-27,2020,10,October,4,27,2,Tuesday,False
1032,2020-10-28,2020,10,October,4,28,3,Wednesday,False
1033,2020-10-29,2020,10,October,4,29,4,Thursday,False
1034,2020-10-30,2020,10,October,4,30,5,Friday,False
1035,2020-10-31,2020,10,October,4,31,6,Saturday,True
1036,2020-11-01,2020,11,November,4,1,7,Sunday,True
1037,2020-11-02,2020,11,November,4,2,1,Monday,False
1038,2020-11-03,2020,11,November,4,3,2,Tuesday,False
1039,2020-11-04,2020,11,November,4,4,3,Wednesday,False
1040,2020-11-05,2020,11,November,4,5,4,Thursday,False
1041,2020-11-06,2020,11,November,4,6,5,Friday,False
1042,2020-11-07,2020,11,November,4,7,6,Saturday,True
1043,2020-11-08,2020,11,November,4,8,7,Sunday,True
1044,2020-11-09,2020,11,November,4,9,1,Monday,False
1045,2020-11-10,2020,11,November,4,10,2,Tuesday,False
1046,2020-11-11,2020,11,November,4,11,3,Wednesday,False
1047,2020-11-12,2020,11,November,4,12,4,Thursday,False
1048,2020-11-13,2020,11,November,4,13,5,Friday,False
1049,2020-11-14,2020,11,November,4,14,6,Saturday,True
1050,2020-11-15,2020,11,November,4,15,7,Sunday,True
1051,2020-11-16,2020,11,November,4,16,1,Monday,False
1052,2020-11-17,2020,11,November,4,17,2,Tuesday,False
1053,2020-11-18,2020,11,November,4,18,3,Wednesday,False
1054,2020-11-19,2020,11,November,4,19,4,Thursday,False
1055,2020-11-20,2020,11,November,4,20,5,Friday,False
1056,2020-11-21,2020,11,November,4,21,6,Saturday,True
1057,2020-11-22,2020,11,November,4,22,7,Sunday,True
1058,2020-11-23,2020,11,November,4,23,1,Monday,False
1059,2020-11-24,2020,11,November,4,24,2,Tuesday,False
1060,2020-11-25,2020,11,November,4,25,3,Wednesday,False
1061,2020-11-26,2020,11,November,4,26,4,Thursday,False
1062,2020-11-27,2020,11,November,4,27,5,Friday,False
1063,2020-11-28,2020,11,November,4,28,6,Saturday,True
1064,2020-11-29,2020,11,November,4,29,7,Sunday,True
1065,2020-11-30,2020,11,November,4,30,1,Monday,False
1066,2020-12-01,2020,12,December,4,1,2,Tuesday,False
1067,2020-12-02,2020,12,December,4,2,3,Wednesday,False
1068,2020-12-03,2020,12,December,4,3,4,Thursday,False
1069,2020-12-04,2020,12,December,4,4,5,Friday,False
1070,2020-12-05,2020,12,December,4,5,6,Saturday,True
1071,2020-12-06,2020,12,December,4,6,7,Sunday,True
1072,2020-12-07,2020,12,December,4,7,1,Monday,False
1073,2020-12-08,2020,12,December,4,8,2,Tuesday,False
1074,2020-12-09,2020,12,December,4,9,3,Wednesday,False
1075,2020-12-10,2020,12,December,4,10,4,Thursday,False
1076,2020-12-11,2020,12,December,4,11,5,Friday,False
1077,2020-12-12,2020,12,December,4,12,6,Saturday,True
1078,2020-12-13,2020,12,December,4,13,7,Sunday,True
1079,2020-12-14,2020,12,December,4,14,1,Monday,False
1080,2020-12-15,2020,12,December,4,15,2,Tuesday,False
1081,2020-12-16,2020,12,December,4,16,3,Wednesday,False
1082,2020-12-17,2020,12,December,4,17,4,Thursday,False
1083,2020-12-18,2020,12,December,4,18,5,Friday,False
1084,2020-12-19,2020,12,December,4,19,6,Saturday,True
1085,2020-12-20,2020,12,December,4,20,7,Sunday,True
1086,2020-12-21,2020,12,December,4,21,1,Monday,False
1087,2020-12-22,2020,12,December,4,22,2,Tuesday,False
1088,2020-12-23,2020,12,December,4,23,3,Wednesday,False
1089,2020-12-24,2020,12,December,4,24,4,Thursday,False
1090,2020-12-25,2020,12,December,4,25,5,Friday,False
1091,2020-12-26,2020,12,December,4,26,6,Saturday,True
1092,2020-12-27,2020,12,December,4,27,7,Sunday,True
1093,2020-12-28,2020,12,December,4,28,1,Monday,False
1094,2020-12-29,2020,12,December,4,29,2,Tuesday,False
1095,2020-12-30,2020,12,December,4,30,3,Wednesday,False
1096,2020-12-31,2020,12,December,4,31,4,Thursday,False
1097,2021-01-01,2021,1,January,1,1,5,Friday,False
1098,2021-01-02,2021,1,January,1,2,6,Saturday,True
1099,2021-01-03,2021,1,January,1,3,7,Sunday,True
1100,2021-01-04,2021,1,January,1,4,1,Monday,False
1101,2021-01-05,2021,1,January,1,5,2,Tuesday,False
1102,2021-01-06,2021,1,January,1,6,3,Wednesday,False
1103,2021-01-07,2021,1,January,1,7,4,Thursday,False
1104,2021-01-08,2021,1,January,1,8,5,Friday,False
1105,2021-01-09,2021,1,January,1,9,6,Saturday,True
1106,2021-01-10,2021,1,January,1,10,7,Sunday,True
1107,2021-01-11,2021,1,January,1,11,1,Monday,False
1108,2021-01-12,2021,1,January,1,12,2,Tuesday,False
1109,2021-01-13,2021,1,January,1,13,3,Wednesday,False
1110,2021-01-14,2021,1,January,1,14,4,Thursday,False
1111,2021-01-15,2021,1,January,1,15,5,Friday,False
1112,2021-01-16,2021,1,January,1,16,6,Saturday,True
1113,2021-01-17,2021,1,January,1,17,7,Sunday,True
1114,2021-01-18,2021,1,January,1,18,1,Monday,False
1115,2021-01-19,2021,1,January,1,19,2,Tuesday,False
1116,2021-01-20,2021,1,January,1,20,3,Wednesday,False
1117,2021-01-21,2021,1,January,1,21,4,Thursday,False
1118,2021-01-22,2021,1,January,1,22,5,Friday,False
1119,2021-01-23,2021,1,January,1,23,6,Saturday,True
1120,2021-01-24,2021,1,January,1,24,7,Sunday,True
1121,2021-01-25,2021,1,January,1,25,1,Monday,False
1122,2021-01-26,2021,1,January,1,26,2,Tuesday,False
1123,2021-01-27,2021,1,January,1,27,3,Wednesday,False
1124,2021-01-28,2021,1,January,1,28,4,Thursday,False
1125,2021-01-29,2021,1,January,1,29,5,Friday,False
1126,2021-01-30,2021,1,January,1,30,6,Saturday,True
1127,2021-01-31,2021,1,January,1,31,7,Sunday,True
1128,2021-02-01,2021,2,February,1,1,1,Monday,False
1129,2021-02-02,2021,2,February,1,2,2,Tuesday,False
1130,2021-02-03,2021,2,February,1,3,3,Wednesday,False
1131,2021-02-04,2021,2,February,1,4,4,Thursday,False
1132,2021-02-05,2021,2,February,1,5,5,Friday,False
1133,2021-02-06,2021,2,February,1,6,6,Saturday,True
1134,2021-02-07,2021,2,February,1,7,7,Sunday,True
1135,2021-02-08,2021,2,February,1,8,1,Monday,False
1136,2021-02-09,2021,2,February,1,9,2,Tuesday,False
1137,2021-02-10,2021,2,February,1,10,3,Wednesday,False
1138,2021-02-11,2021,2,February,1,11,4,Thursday,False
1139,2021-02-12,2021,2,February,1,12,5,Friday,False
1140,2021-02-13,2021,2,February,1,13,6,Saturday,True
1141,2021-02-14,2021,2,February,1,14,7,Sunday,True
1142,2021-02-15,2021,2,February,1,15,1,Monday,False
1143,2021-02-16,2021,2,February,1,16,2,Tuesday,False
1144,2021-02-17,2021,2,February,1,17,3,Wednesday,False
1145,2021-02-18,2021,2,February,1,18,4,Thursday,False
1146,2021-02-19,2021,2,February,1,19,5,Friday,False
1147,2021-02-20,2021,2,February,1,20,6,Saturday,True
1148,2021-02-21,2021,2,February,1,21,7,Sunday,True
1149,2021-02-22,2021,2,February,1,22,1,Monday,False
1150,2021-02-23,2021,2,February,1,23,2,Tuesday,False
1151,2021-02-24,2021,2,February,1,24,3,Wednesday,False
1152,2021-02-25,2021,2,February,1,25,4,Thursday,False
1153,2021-02-26,2021,2,February,1,26,5,Friday,False
1154,2021-02-27,2021,2,February,1,27,6,Saturday,True
1155,2021-02-28,2021,2,February,1,28,7,Sunday,True
1156,2021-03-01,2021,3,March,1,1,1,Monday,False
1157,2021-03-02,2021,3,March,1,2,2,Tuesday,False
1158,2021-03-03,2021,3,March,1,3,3,Wednesday,False
1159,2021-03-04,2021,3,March,1,4,4,Thursday,False
1160,2021-03-05,2021,3,March,1,5,5,Friday,False
1161,2021-03-06,2021,3,March,1,6,6,Saturday,True
1162,2021-03-07,2021,3,March,1,7,7,Sunday,True
1163,2021-03-08,2021,3,March,1,8,1,Monday,False
1164,2021-03-09,2021,3,March,1,9,2,Tuesday,False
1165,2021-03-10,2021,3,March,1,10,3,Wednesday,False
1166,2021-03-11,2021,3,March,1,11,4,Thursday,False
1167,2021-03-12,2021,3,March,1,12,5,Friday,False
1168,2021-03-13,2021,3,March,1,13,6,Saturday,True
1169,2021-03-14,2021,3,March,1,14,7,Sunday,True
1170,2021-03-15,2021,3,March,1,15,1,Monday,False
1171,2021-03-16,2021,3,March,1,16,2,Tuesday,False
1172,2021-03-17,2021,3,March,1,17,3,Wednesday,False
1173,2021-03-18,2021,3,March,1,18,4,Thursday,False
1174,2021-03-19,2021,3,March,1,19,5,Friday,False
1175,2021-03-20,2021,3,March,1,20,6,Saturday,True
1176,2021-03-21,2021,3,March,1,21,7,Sunday,True
1177,2021-03-22,2021,3,March,1,22,1,Monday,False
1178,2021-03-23,2021,3,March,1,23,2,Tuesday,False
1179,2021-03-24,2021,3,March,1,24,3,Wednesday,False
1180,2021-03-25,2021,3,March,1,25,4,Thursday,False
1181,2021-03-26,2021,3,March,1,26,5,Friday,False
1182,2021-03-27,2021,3,March,1,27,6,Saturday,True
1183,2021-03-28,2021,3,March,1,28,7,Sunday,True
1184,2021-03-29,2021,3,March,1,29,1,Monday,False
1185,2021-03-30,2021,3,March,1,30,2,Tuesday,False
1186,2021-03-31,2021,3,March,1,31,3,Wednesday,False
1187,2021-04-01,2021,4,April,2,1,4,Thursday,False
1188,2021-04-02,2021,4,April,2,2,5,Friday,False
1189,2021-04-03,2021,4,April,2,3,6,Saturday,True
1190,2021-04-04,2021,4,April,2,4,7,Sunday,True
1191,2021-04-05,2021,4,April,2,5,1,Monday,False
1192,2021-04-06,2021,4,April,2,6,2,Tuesday,False
1193,2021-04-07,2021,4,April,2,7,3,Wednesday,False
1194,2021-04-08,2021,4,April,2,8,4,Thursday,False
1195,2021-04-09,2021,4,April,2,9,5,Friday,False
1196,2021-04-10,2021,4,April,2,10,6,Saturday,True
1197,2021-04-11,2021,4,April,2,11,7,Sunday,True
1198,2021-04-12,2021,4,April,2,12,1,Monday,False
1199,2021-04-13,2021,4,April,2,13,2,Tuesday,False
1200,2021-04-14,2021,4,April,2,14,3,Wednesday,False
1201,2021-04-15,2021,4,April,2,15,4,Thursday,False
1202,2021-04-16,2021,4,April,2,16,5,Friday,False
1203,2021-04-17,2021,4,April,2,17,6,Saturday,True
1204,2021-04-18,2021,4,April,2,18,7,Sunday,True
1205,2021-04-19,2021,4,April,2,19,1,Monday,False
1206,2021-04-20,2021,4,April,2,20,2,Tuesday,False
1207,2021-04-21,2021,4,April,2,21,3,Wednesday,False
1208,2021-04-22,2021,4,April,2,22,4,Thursday,False
1209,2021-04-23,2021,4,April,2,23,5,Friday,False
1210,2021-04-24,2021,4,April,2,24,6,Saturday,True
1211,2021-04-25,2021,4,April,2,25,7,Sunday,True
1212,2021-04-26,2021,4,April,2,26,1,Monday,False
1213,2021-04-27,2021,4,April,2,27,2,Tuesday,False
1214,2021-04-28,2021,4,April,2,28,3,Wednesday,False
1215,2021-04-29,2021,4,April,2,29,4,Thursday,False
1216,2021-04-30,2021,4,April,2,30,5,Friday,False
1217,2021-05-01,2021,5,May,2,1,6,Saturday,True
1218,2021-05-02,2021,5,May,2,2,7,Sunday,True
1219,2021-05-03,2021,5,May,2,3,1,Monday,False
1220,2021-05-04,2021,5,May,2,4,2,Tuesday,False
1221,2021-05-05,2021,5,May,2,5,3,Wednesday,False
1222,2021-05-06,2021,5,May,2,6,4,Thursday,False
1223,2021-05-07,2021,5,May,2,7,5,Friday,False
1224,2021-05-08,2021,5,May,2,8,6,Saturday,True
1225,2021-05-09,2021,5,May,2,9,7,Sunday,True
1226,2021-05-10,2021,5,May,2,10,1,Monday,False
1227,2021-05-11,2021,5,May,2,11,2,Tuesday,False
1228,2021-05-12,2021,5,May,2,12,3,Wednesday,False
1229,2021-05-13,2021,5,May,2,13,4,Thursday,False
1230,2021-05-14,2021,5,May,2,14,5,Friday,False
1231,2021-05-15,2021,5,May,2,15,6,Saturday,True
1232,2021-05-16,2021,5,May,2,16,7,Sunday,True
1233,2021-05-17,2021,5,May,2,17,1,Monday,False
1234,2021-05-18,2021,5,May,2,18,2,Tuesday,False
1235,2021-05-19,2021,5,May,2,19,3,Wednesday,False
1236,2021-05-20,2021,5,May,2,20,4,Thursday,False
1237,2021-05-21,2021,5,May,2,21,5,Friday,False
1238,2021-05-22,2021,5,May,2,22,6,Saturday,True
1239,2021-05-23,2021,5,May,2,23,7,Sunday,True
1240,2021-05-24,2021,5,May,2,24,1,Monday,False
1241,2021-05-25,2021,5,May,2,25,2,Tuesday,False
1242,2021-05-26,2021,5,May,2,26,3,Wednesday,False
1243,2021-05-27,2021,5,May,2,27,4,Thursday,False
1244,2021-05-28,2021,5,May,2,28,5,Friday,False
1245,2021-05-29,2021,5,May,2,29,6,Saturday,True
1246,2021-05-30,2021,5,May,2,30,7,Sunday,True
1247,2021-05-31,2021,5,May,2,31,1,Monday,False
1248,2021-06-01,2021,6,June,2,1,2,Tuesday,False
1249,2021-06-02,2021,6,June,2,2,3,Wednesday,False
1250,2021-06-03,2021,6,June,2,3,4,Thursday,False
1251,2021-06-04,2021,6,June,2,4,5,Friday,False
1252,2021-06-05,2021,6,June,2,5,6,Saturday,True
1253,2021-06-06,2021,6,June,2,6,7,Sunday,True
1254,2021-06-07,2021,6,June,2,7,1,Monday,False
1255,2021-06-08,2021,6,June,2,8,2,Tuesday,False
1256,2021-06-09,2021,6,June,2,9,3,Wednesday,False
1257,2021-06-10,2021,6,June,2,10,4,Thursday,False
1258,2021-06-11,2021,6,June,2,11,5,Friday,False
1259,2021-06-12,2021,6,June,2,12,6,Saturday,True
1260,2021-06-13,2021,6,June,2,13,7,Sunday,True
1261,2021-06-14,2021,6,June,2,14,1,Monday,False
1262,2021-06-15,2021,6,June,2,15,2,Tuesday,False
1263,2021-06-16,2021,6,June,2,16,3,Wednesday,False
1264,2021-06-17,2021,6,June,2,17,4,Thursday,False
1265,2021-06-18,2021,6,June,2,18,5,Friday,False
1266,2021-06-19,2021,6,June,2,19,6,Saturday,True
1267,2021-06-20,2021,6,June,2,20,7,Sunday,True
1268,2021-06-21,2021,6,June,2,21,1,Monday,False
1269,2021-06-22,2021,6,June,2,22,2,Tuesday,False
1270,2021-06-23,2021,6,June,2,23,3,Wednesday,False
1271,2021-06-24,2021,6,June,2,24,4,Thursday,False
1272,2021-06-25,2021,6,June,2,25,5,Friday,False
1273,2021-06-26,2021,6,June,2,26,6,Saturday,True
1274,2021-06-27,2021,6,June,2,27,7,Sunday,True
1275,2021-06-28,2021,6,June,2,28,1,Monday,False
1276,2021-06-29,2021,6,June,2,29,2,Tuesday,False
1277,2021-06-30,2021,6,June,2,30,3,Wednesday,False
1278,2021-07-01,2021,7,July,3,1,4,Thursday,False
1279,2021-07-02,2021,7,July,3,2,5,Friday,False
1280,2021-07-03,2021,7,July,3,3,6,Saturday,True
1281,2021-07-04,2021,7,July,3,4,7,Sunday,True
1282,2021-07-05,2021,7,July,3,5,1,Monday,False
1283,2021-07-06,2021,7,July,3,6,2,Tuesday,False
1284,2021-07-07,2021,7,July,3,7,3,Wednesday,False
1285,2021-07-08,2021,7,July,3,8,4,Thursday,False
1286,2021-07-09,2021,7,July,3,9,5,Friday,False
1287,2021-07-10,2021,7,July,3,10,6,Saturday,True
1288,2021-07-11,2021,7,July,3,11,7,Sunday,True
1289,2021-07-12,2021,7,July,3,12,1,Monday,False
1290,2021-07-13,2021,7,July,3,13,2,Tuesday,False
1291,2021-07-14,2021,7,July,3,14,3,Wednesday,False
1292,2021-07-15,2021,7,July,3,15,4,Thursday,False
1293,2021-07-16,2021,7,July,3,16,5,Friday,False
1294,2021-07-17,2021,7,July,3,17,6,Saturday,True
1295,2021-07-18,2021,7,July,3,18,7,Sunday,True
1296,2021-07-19,2021,7,July,3,19,1,Monday,False
1297,2021-07-20,2021,7,July,3,20,2,Tuesday,False
1298,2021-07-21,2021,7,July,3,21,3,Wednesday,False
1299,2021-07-22,2021,7,July,3,22,4,Thursday,False
1300,2021-07-23,2021,7,July,3,23,5,Friday,False
1301,2021-07-24,2021,7,July,3,24,6,Saturday,True
1302,2021-07-25,2021,7,July,3,25,7,Sunday,True
1303,2021-07-26,2021,7,July,3,26,1,Monday,False
1304,2021-07-27,2021,7,July,3,27,2,Tuesday,False
1305,2021-07-28,2021,7,July,3,28,3,Wednesday,False
1306,2021-07-29,2021,7,July,3,29,4,Thursday,False
1307,2021-07-30,2021,7,July,3,30,5,Friday,False
1308,2021-07-31,2021,7,July,3,31,6,Saturday,True
1309,2021-08-01,2021,8,August,3,1,7,Sunday,True
1310,2021-08-02,2021,8,August,3,2,1,Monday,False
1311,2021-08-03,2021,8,August,3,3,2,Tuesday,False
1312,2021-08-04,2021,8,August,3,4,3,Wednesday,False
1313,2021-08-05,2021,8,August,3,5,4,Thursday,False
1314,2021-08-06,2021,8,August,3,6,5,Friday,False
1315,2021-08-07,2021,8,August,3,7,6,Saturday,True
1316,2021-08-08,2021,8,August,3,8,7,Sunday,True
1317,2021-08-09,2021,8,August,3,9,1,Monday,False
1318,2021-08-10,2021,8,August,3,10,2,Tuesday,False
1319,2021-08-11,2021,8,August,3,11,3,Wednesday,False
1320,2021-08-12,2021,8,August,3,12,4,Thursday,False
1321,2021-08-13,2021,8,August,3,13,5,Friday,False
1322,2021-08-14,2021,8,August,3,14,6,Saturday,True
1323,2021-08-15,2021,8,August,3,15,7,Sunday,True
1324,2021-08-16,2021,8,August,3,16,1,Monday,False
1325,2021-08-17,2021,8,August,3,17,2,Tuesday,False
1326,2021-08-18,2021,8,August,3,18,3,Wednesday,False
1327,2021-08-19,2021,8,August,3,19,4,Thursday,False
1328,2021-08-20,2021,8,August,3,20,5,Friday,False
1329,2021-08-21,2021,8,August,3,21,6,Saturday,True
1330,2021-08-22,2021,8,August,3,22,7,Sunday,True
1331,2021-08-23,2021,8,August,3,23,1,Monday,False
1332,2021-08-24,2021,8,August,3,24,2,Tuesday,False
1333,2021-08-25,2021,8,August,3,25,3,Wednesday,False
1334,2021-08-26,2021,8,August,3,26,4,Thursday,False
1335,2021-08-27,2021,8,August,3,27,5,Friday,False
1336,2021-08-28,2021,8,August,3,28,6,Saturday,True
1337,2021-08-29,2021,8,August,3,29,7,Sunday,True
1338,2021-08-30,2021,8,August,3,30,1,Monday,False
1339,2021-08-31,2021,8,August,3,31,2,Tuesday,False
1340,2021-09-01,2021,9,September,3,1,3,Wednesday,False
1341,2021-09-02,2021,9,September,3,2,4,Thursday,False
1342,2021-09-03,2021,9,September,3,3,5,Friday,False
1343,2021-09-04,2021,9,September,3,4,6,Saturday,True
1344,2021-09-05,2021,9,September,3,5,7,Sunday,True
1345,2021-09-06,2021,9,September,3,6,1,Monday,False
1346,2021-09-07,2021,9,September,3,7,2,Tuesday,False
1347,2021-09-08,2021,9,September,3,8,3,Wednesday,False
1348,2021-09-09,2021,9,September,3,9,4,Thursday,False
1349,2021-09-10,2021,9,September,3,10,5,Friday,False
1350,2021-09-11,2021,9,September,3,11,6,Saturday,True
1351,2021-09-12,2021,9,September,3,12,7,Sunday,True
1352,2021-09-13,2021,9,September,3,13,1,Monday,False
1353,2021-09-14,2021,9,September,3,14,2,Tuesday,False
1354,2021-09-15,2021,9,September,3,15,3,Wednesday,False
1355,2021-09-16,2021,9,September,3,16,4,Thursday,False
1356,2021-09-17,2021,9,September,3,17,5,Friday,False
1357,2021-09-18,2021,9,September,3,18,6,Saturday,True
1358,2021-09-19,2021,9,September,3,19,7,Sunday,True
1359,2021-09-20,2021,9,September,3,20,1,Monday,False
1360,2021-09-21,2021,9,September,3,21,2,Tuesday,False
1361,2021-09-22,2021,9,September,3,22,3,Wednesday,False
1362,2021-09-23,2021,9,September,3,23,4,Thursday,False
1363,2021-09-24,2021,9,September,3,24,5,Friday,False
1364,2021-09-25,2021,9,September,3,25,6,Saturday,True
1365,2021-09-26,2021,9,September,3,26,7,Sunday,True
1366,2021-09-27,2021,9,September,3,27,1,Monday,False
1367,2021-09-28,2021,9,September,3,28,2,Tuesday,False
1368,2021-09-29,2021,9,September,3,29,3,Wednesday,False
1369,2021-09-30,2021,9,September,3,30,4,Thursday,False
1370,2021-10-01,2021,10,October,4,1,5,Friday,False
1371,2021-10-02,2021,10,October,4,2,6,Saturday,True
1372,2021-10-03,2021,10,October,4,3,7,Sunday,True
1373,2021-10-04,2021,10,October,4,4,1,Monday,False
1374,2021-10-05,2021,10,October,4,5,2,Tuesday,False
1375,2021-10-06,2021,10,October,4,6,3,Wednesday,False
1376,2021-10-07,2021,10,October,4,7,4,Thursday,False
1377,2021-10-08,2021,10,October,4,8,5,Friday,False
1378,2021-10-09,2021,10,October,4,9,6,Saturday,True
1379,2021-10-10,2021,10,October,4,10,7,Sunday,True
1380,2021-10-11,2021,10,October,4,11,1,Monday,False
1381,2021-10-12,2021,10,October,4,12,2,Tuesday,False
1382,2021-10-13,2021,10,October,4,13,3,Wednesday,False
1383,2021-10-14,2021,10,October,4,14,4,Thursday,False
1384,2021-10-15,2021,10,October,4,15,5,Friday,False
1385,2021-10-16,2021,10,October,4,16,6,Saturday,True
1386,2021-10-17,2021,10,October,4,17,7,Sunday,True
1387,2021-10-18,2021,10,October,4,18,1,Monday,False
1388,2021-10-19,2021,10,October,4,19,2,Tuesday,False
1389,2021-10-20,2021,10,October,4,20,3,Wednesday,False
1390,2021-10-21,2021,10,October,4,21,4,Thursday,False
1391,2021-10-22,2021,10,October,4,22,5,Friday,False
1392,2021-10-23,2021,10,October,4,23,6,Saturday,True
1393,2021-10-24,2021,10,October,4,24,7,Sunday,True
1394,2021-10-25,2021,10,October,4,25,1,Monday,False
1395,2021-10-26,2021,10,October,4,26,2,Tuesday,False
1396,2021-10-27,2021,10,October,4,27,3,Wednesday,False
1397,2021-10-28,2021,10,October,4,28,4,Thursday,False
1398,2021-10-29,2021,10,October,4,29,5,Friday,False
1399,2021-10-30,2021,10,October,4,30,6,Saturday,True
1400,2021-10-31,2021,10,October,4,31,7,Sunday,True
1401,2021-11-01,2021,11,November,4,1,1,Monday,False
1402,2021-11-02,2021,11,November,4,2,2,Tuesday,False
1403,2021-11-03,2021,11,November,4,3,3,Wednesday,False
1404,2021-11-04,2021,11,November,4,4,4,Thursday,False
1405,2021-11-05,2021,11,November,4,5,5,Friday,False
1406,2021-11-06,2021,11,November,4,6,6,Saturday,True
1407,2021-11-07,2021,11,November,4,7,7,Sunday,True
1408,2021-11-08,2021,11,November,4,8,1,Monday,False
1409,2021-11-09,2021,11,November,4,9,2,Tuesday,False
1410,2021-11-10,2021,11,November,4,10,3,Wednesday,False
1411,2021-11-11,2021,11,November,4,11,4,Thursday,False
1412,2021-11-12,2021,11,November,4,12,5,Friday,False
1413,2021-11-13,2021,11,November,4,13,6,Saturday,True
1414,2021-11-14,2021,11,November,4,14,7,Sunday,True
1415,2021-11-15,2021,11,November,4,15,1,Monday,False
1416,2021-11-16,2021,11,November,4,16,2,Tuesday,False
1417,2021-11-17,2021,11,November,4,17,3,Wednesday,False
1418,2021-11-18,2021,11,November,4,18,4,Thursday,False
1419,2021-11-19,2021,11,November,4,19,5,Friday,False
1420,2021-11-20,2021,11,November,4,20,6,Saturday,True
1421,2021-11-21,2021,11,November,4,21,7,Sunday,True
1422,2021-11-22,2021,11,November,4,22,1,Monday,False
1423,2021-11-23,2021,11,November,4,23,2,Tuesday,False
1424,2021-11-24,2021,11,November,4,24,3,Wednesday,False
1425,2021-11-25,2021,11,November,4,25,4,Thursday,False
1426,2021-11-26,2021,11,November,4,26,5,Friday,False
1427,2021-11-27,2021,11,November,4,27,6,Saturday,True
